,Text,Tokens,Labelled_topic
830,"Skittles are a great candy but for this product i would say do not buy it here, I have seen this same bag for $5.89 on sale and not on sale for $7.99 at some big chain stores. the candies themselves are fine and if you are thinking of getting a big bag you know what they taste like just don't overspend to get a big bag (price wise might be cheaper to buy a bunch of little bags)","['skittle', 'candy', 'bag', 'sale', 'sale', 'chain', 'store', 'candy', 'bag', 'bag', 'price', 'wise', 'bunch', 'bag']",9
849,"Yuck, these do not taste good and they are quite tough. Better off buying the bags of rinds already prepaired.","['yuck', 'bag', 'rind']",9
851,We love these pecans! The citrus and pepper and sweet taste is so yummy.  We can't get enough of these and we think they make a great snack.  They're also very good on a salad.,"['pecan', 'citrus', 'pepper', 'snack', 'salad']",9
908,"I like these! They are crispy and flavorful. Also, they are very colorful which any cook knows is important when preparing food for others. Place a bowl of these on the table at your next BBQ and just wait for the compliments. Read the nutrition information and compare it to your favorite potato chips and ask yourself why you would want to ingest all that junk when these chips taste just as good.","['cook', 'food', 'bowl', 'table', 'bbq', 'wait', 'compliment', 'nutrition', 'information', 'potato', 'chip', 'junk', 'chip']",9
912,"We got them to add to Special K Red Berry cereal because sometime the end of the bag as fewer than the start.  But now we eat them by the hand full and add them to everything. My Daughter grabs the bag over other snack food, which makes me smile !","['k', 'berry', 'cereal', 'end', 'bag', 'start', 'hand', 'daughter', 'bag', 'snack', 'food']",9
925,These chips have so much Chile lime flavor it's amazing. Baked wheat does not have as many calories as regular chips and not greasy at all. I live in Hawaii and the stores do not stock them here so i have to order from amazon... Thank God for Amazon.,"['chip', 'chile', 'lime', 'flavor', 'wheat', 'calorie', 'chip', 'hawaii', 'store', 'stock', 'thank', 'god']",9
932,What's to say - Pop Chips are great!!!  Kudos to the PoP Chip makers.,"['chip', 'kudos', 'pop', 'chip', 'maker']",9
943,I have a home daycare and have a child allergic to nuts. I ordered this because we couldn't fool the kids with our local alternative (Sunbutter). I had two toddlers that would go without before they would eat sunbutter because they could tell it wasn't peanut butter. I ordered this without putting much hope into it as I've tried several and could never trick the pickiest kiddos. I was pleasantly suprized when I served this and not a one kid could tell it wasn't the real thing. I'm glad I ordered such a large quantity. I will be using this from now one. It is by far the best alternative out there.  A HUGE bonus is the fact that there aren't a bunch of additives.  Anything that uses Cane Sugar and Sea Salt always sit better with me anyway. Great product!,"['home', 'daycare', 'child', 'allergic', 'nut', 'kid', 'sunbutter', 'toddler', 'sunbutter', 'butter', 'hope', 'kiddos', 'kid', 'thing', 'quantity', 'bonus', 'fact', 'bunch', 'additive', 'cane', 'sugar', 'sea', 'salt']",9
973,"I'm trying to get more whole grains in my diet, and try as I might, I detest whole grain bread. These crackers are a wonderful substitute - crisp and pretty tasty as well! I love them with cheese. The only reason I knocked off a star is once you unwrap the package, you really need to put the whole thing in a Ziplock bag. There's no way to reseal so they stay fresh.","['grain', 'diet', 'grain', 'cracker', 'substitute', 'crisp', 'cheese', 'reason', 'star', 'package', 'thing', 'ziplock', 'bag', 'way']",9
978,This is a very good tasting salt especially on freshly popped popcorn.  I use it in everything. I no longer use the regular table salt becuase this just really enhances food without the metallic taste of table salt or the somtimes to salty taste table salt has.  You will think your food was prepared by a fine dine chef.  Buy a non-corrosive grinder to use this salt and you will never use table salt again.,"['tasting', 'salt', 'popcorn', 'table', 'salt', 'becuase', 'food', 'salt', 'somtimes', 'table', 'salt', 'food', 'dine', 'chef', 'grinder', 'salt', 'salt']",9
979,"I bought this salt on a lark because I didn't want to drive 40 miles to the nearest store that carried natural sea salt but I will buy it again.  The flavor is wonderful.  I'm not a big salt eater, never have been, just don't like the taste of commercial salt but this sea salt is wonderful.  I real winner that enhances the flavor of food instead of covering it up as regular salt does.","['salt', 'lark', 'mile', 'store', 'sea', 'salt', 'flavor', 'salt', 'eater', 'salt', 'sea', 'salt', 'winner', 'flavor', 'food', 'salt']",9
999,"I bought these when they were on a Gold Box deal...thinking that it would be a nice inexpensive toss in for a month of lunches...and then I'd never buy them again.  Not so...  They're actually really tasty!  Exceptionally crunchy!  And the flavor is similar to kettle cooked chips.  Definitely going on subscribe and save for a while.  I don't think they're any more salty than standard potato chips...but they're by no means ""low salt.""","['gold', 'box', 'deal', 'toss', 'lunch', 'flavor', 'chip', 'subscribe', 'salty', 'potato', 'chip', 'mean', 'salt']",9
1004,"These instant potato flakes taste great and do not contain sulfites like many commercial brands.  I do wish they included some simple instructions on the bag.  We used the instructions from Bob's Red Mill potato flakes (now discontinued).  For 2 servings:  heat 3/4C of water to boiling, add 1T butter or margarine and 1/4tsp of salt.  Remove from heat and add 1/4C cold milk or soymilk.  Add approximately 2/3C of potato flakes (more or less depending on how stiff you like them).  Stir gently and fluff with a fork.  Do not whip.","['potato', 'flake', 'sulfites', 'brand', 'instruction', 'bag', 'instruction', 'bob', 'potato', 'flake', 'serving', 'heat', 'water', 'butter', 'margarine', 'salt', 'remove', 'heat', 'milk', 'soymilk', 'potato', 'flake', 'fork']",9
1006,"Based on the reviews, I ordered a 6 pack of these.  BAD IDEA. We have tried a number of different varieties of pods,  these are by far the worst. This stuff is so bad no one here will drink it. You might want to buy one bag and try it before ordering a 6 pack.","['review', 'pack', 'idea', 'number', 'variety', 'pod', 'stuff', 'bag', 'pack']",9
1026,I would say this is the best tasting popcorn  have eaten.  It to me is better than movie thearte popcorn.  It has the right mixed of salt and oil to give it a really good flavor,"['tasting', 'popcorn', 'movie', 'thearte', 'popcorn', 'mixed', 'salt', 'oil', 'flavor']",9
1033,"If these are as nutritious as they are tasty, it's a fabulous alternative to real apples. These are NOT the fully-dried apples you may have had. They are partially dehydrated, with a nice chewy texture. They are a little tart, but I'm not sure if that is the apples or the sulfur dioxide. It's a pleasant tart, in any event. Hope sulfur dioxide isn't a dangerous ingredient, as it's all there is except apples. Quality of the source fruit is excellent - no core, seeds, skin or other ""bad"" bites.  I should also mention that this is a rather large serving. I snack on these in my office, and one bag serves as about four 120-calorie snacks for me. So it's a much better buy than it might appear.","['alternative', 'apple', 'apple', 'chewy', 'texture', 'tart', 'apple', 'sulfur', 'dioxide', 'tart', 'event', 'hope', 'sulfur', 'dioxide', 'ingredient', 'apple', 'source', 'fruit', 'core', 'seed', 'bite', 'snack', 'office', 'bag', 'snack', 'buy']",9
1034,"We love hot apple cider and this was no exception! My 9 year old drank 6 cups the very first day I got this.  It has a wonderful, fresh apple taste with just the right amount of spice.  We will be ordering this on a regular basis!","['apple', 'cider', 'exception', 'drank', 'apple', 'spice', 'basis']",9
1043,"The 'Sun Chips' are an OK substitute for the usual potato, corn, whatever chip cooked in oil and over salted.  They are not nearly as un-palatable as I thought they would be.  Have added them to my 'heart healthy' diet regime.  All are good except for the 'multi-grain' style, which has the texture of a sheet of plywood.","['chip', 'substitute', 'potato', 'corn', 'chip', 'oil', 'regime', 'style', 'texture', 'sheet', 'plywood']",9
1044,These glazed walnuts are always fresh and Amazon has the best price on them.  I use them in a salad I make and they are always a hit.  Joe,"['walnut', 'price', 'salad', 'hit', 'joe']",9
1055,"I love salt & vinegar kettle chips so I decided to try these after reading good reviews. When I received them, I noticed from the very first bag that over half of the chips were inedible due to rotten potatoes! I know how kettle chips should look, and I know what normal marks look like on chips. These were rotten. After waiting over a month for a response from the company, I finally found a phone number and called them, only to be told there was nothing they could do. The sad thing is, the chips that were edible were actually flavorful and tasty. Obviously they just don't care about consistent quality, so stay away from these chips!","['salt', 'vinegar', 'chip', 'review', 'bag', 'half', 'chip', 'potato', 'chip', 'mark', 'chip', 'rotten', 'response', 'company', 'phone', 'number', 'thing', 'chip', 'chip']",9
