,Text,Tokens,Labelled_topic
447,Good Cuban style espresso.I received a damaged product (3 of 4 packs had lost vacuum)and amazon quickly refunded me.,"['cuban', 'style', 'pack', 'vacuum']",0
459,I got this tea a few days ago and it has great taste...has a mild citrus taste. Love love love! Will come back in 4 weeks to review the weight loss aspect as today is my first day!  Update (almost 2 weeks later): I am still totally in love with this tea and I actually noticed that it suppresses appetite. Great! I have been losing weight but I can't totally attribute it to this tea as I have also been exercising more. But the appetite suppression is a great attribute for me.,"['tea', 'day', 'mild', 'citrus', 'love', 'love', 'week', 'weight', 'loss', 'aspect', 'today', 'week', 'love', 'tea', 'appetite', 'weight', 'tea', 'appetite', 'suppression', 'attribute']",0
463,"This tea has the real flavor of pumpkin.  It is nicely spiced and perfect for an autumn afternoon.  It is quite highly caffeinated so I do not drink it late at night.  But overall, a lovely tea.","['tea', 'real', 'flavor', 'pumpkin', 'spiced', 'perfect', 'autumn', 'afternoon', 'night', 'lovely', 'tea']",0
466,This product was very tasteless and boring. I felt like I was eating packaging material..awful awful awful awful!!!!!! Very bland!!!,"['tasteless', 'boring', 'material', 'awful', 'awful', 'awful', 'awful', 'bland']",0
469,"These are the best quick-boil udons I've ever had. The noodles are just right and the soup is pretty good. You can also skip the soup base and add your own stuff. I like adding tofu and tempura fish balls with my udon. If you're fortunate enough to have a 99 Ranch Market or Nijiya Market nearby, save yourself some money and buy the udon there since they're sold for only 79 cents a pack.","['best', 'quick-boil', 'udons', 'noodle', 'soup', 'soup', 'base', 'stuff', 'tofu', 'tempura', 'fish', 'ball', 'udon', 'ranch', 'market', 'nijiya', 'market', 'money', 'udon', 'cent', 'pack']",0
472,I had expected the peach tea to taste like peach and it does not.  Very disappointed.,"['peach', 'tea', 'peach', 'disappointed']",0
481,I couldn't find kettle corn popcorn in any stores other than three small bags in a box. I am very pleased to be able to buy a large batch and for such a good price. I have bought three different orders of this and will continue to do so.,"['kettle', 'corn', 'popcorn', 'store', 'small', 'bag', 'box', 'pleased', 'able', 'large', 'batch', 'price', 'different', 'order']",0
506,"I really love Kettle brand chips, but these are rather disappointing. There is very little sour cream or onion flavor.","['kettle', 'brand', 'chip', 'disappointing', 'little', 'sour', 'cream', 'onion', 'flavor']",0
518,"I really liked this a change up from strictly white tea.  Very expensive though, so will only order every once in awhile as a treat.","['change', 'white', 'tea', 'expensive', 'awhile', 'treat']",0
548,I can't get decaf at the stores here and love this tea.  I am now well supplied and can share a box or 2 with friends.  You can make it with just water or for a special treat use 1/2 milk.  Add some honey and top with whipped cream - very decadent!  The price is very good and I got free shipping.,"['decaf', 'store', 'tea', 'share', 'box', 'friend', 'water', 'special', 'treat', 'use', 'milk', 'honey', 'whipped', 'cream', 'price', 'free', 'shipping']",0
571,"This is a much better tasting instant tea than anything else Lipton currently makes.  It is not as convenient coming in the big jar vs. the individual packets but the taste is well worth it.  Lightly sweet, with just a hint of tea.  Highly recommend!!","['instant', 'tea', 'lipton', 'convenient', 'big', 'jar', 'individual', 'packet', 'worth', 'hint', 'tea']",0
575,This tea is truly from the highlands in Kenya and tastes great.  It is refreshing with a great flavor.  The packages was delivered on time and intact. We usually drink tea (with milk) in the evening and this tea adds to the relaxation after a long day.,"['tea', 'highland', 'kenya', 'flavor', 'package', 'time', 'intact', 'tea', 'milk', 'evening', 'tea', 'relaxation', 'long']",0
578,WE USE THIS WITH CHICKEN TOFU WORKS WELL WITH EVERYTHING WE HAVE TRIED.  GREAT ON ROMAINE LETTUCE AN ADDITION TO THAI NOODLE SOUPS,"['chicken', 'tofu', 'romaine', 'addition', 'noodle', 'soup']",0
598,"I tried couple of green tea but I like this green tea very much, great taste sweet smell will order more soon :)","['couple', 'green', 'tea', 'green', 'tea', 'sweet', 'smell']",0
599,"I saw this tea from my friend's room and asked for a couple. She has the Super Slimming tea and the Detox tea. I usually combine the two. It made me go to the bathroom more frequently than usual, but I feel much relieved like more refreshed. My pimples went away and my back acne is non-existent. The store in my area stopped selling this kind of brand, sucks! I have to purchased it on-line now.","['tea', 'friend', 'room', 'couple', 'super', 'slimming', 'tea', 'detox', 'tea', 'bathroom', 'usual', 'refreshed', 'pimple', 'acne', 'non-existent', 'store', 'area', 'kind', 'brand', 'suck', 'on-line']",0
600,The packaging was intact and all but when I opened the box I found that the greenies were stuck together and wouldn't break apart (even when I tried smashing them against the concrete). At some point they must have been moist that they had become so cemented together.  It is a struggle trying to pull one at a time out of the bag and they break apart. Not exactly what I wanted.,"['packaging', 'intact', 'box', 'greenies', 'concrete', 'point', 'cemented', 'struggle', 'time', 'bag']",0
604,"My daughter and I love the taste of Big Train Vanilla Chai, it isn't too spicy like other Chai's can be.","['daughter', 'big', 'train', 'vanilla', 'chai', 'chai']",0
610,"This is my husband's FAVORITE soda. Has a mild fruity flavor similar to Manzanita Sol, tastes like a little bit of heaven. I can't find any stores in my area that sell it but I have had good experiences buying it off Amazon. Just remember when you are buying to pay attention to the shipping weight as some of the distributors use a mass picture of a 12 pack but will actually be selling a 1.5 litre. Shipping weight for a 12 pack should be around 10lbs. Oh and Guarana comes in many flavors, but Guarana Antarctica is usually the most popular/favorite.","['husband', 'favorite', 'soda', 'mild', 'fruity', 'flavor', 'similar', 'sol', 'taste', 'little', 'bit', 'heaven', 'store', 'area', 'experience', 'attention', 'shipping', 'weight', 'distributor', 'mass', 'picture', 'pack', 'litre', 'shipping', 'weight', 'pack', 'oh', 'guarana', 'flavor', 'guarana', 'antarctica']",0
618,Lipton French Vanilla is hands down one of the most delicious black teas available - I am thankful I can continue to purchase it through Amazon since it is no longer available in stores.,"['lipton', 'french', 'vanilla', 'delicious', 'black', 'tea', 'available', 'thankful', 'available', 'store']",0
620,Great taste! For years I bought another lemon product (can't remember the name!) that I was very happy with then happened to come across this product and wow! it was even better so buying it regularly for last couple of years. Use mostly in iced tea.,"['year', 'lemon', 'happy', 'couple', 'year', 'iced', 'tea']",0
622,"First of all, the tea is gross. It tastes nothing like bubble milk tea. secondly, the seller must know this product is less than expected because they sell it in incriments of two (2.2lb) bags. NOW IM STUCK WITH TWO BAGS (4.4LBS) of this junk. I want my 30 bucks back.","['tea', 'gross', 'bubble', 'milk', 'tea', 'seller', 'incriments', 'bag', 'bag', 'junk', 'buck']",0
631,"I love chai and the price was right so I bought this thinking, ""how different could it be from the Celestial Seasonings spiced chai I bought recently?""  Big difference, this tea has no flavor.","['chai', 'price', 'right', 'different', 'celestial', 'seasoning', 'chai', 'big', 'difference', 'tea', 'flavor']",0
666,"I've loved this tea eversince Starbucks sold it in select stores. Now that they've stopped I needed to find it elsewhere. Please continue to sell Tazo Lotus Green Tea, as it is hard to find, and very much appreciated. Very quick and excellent shipping. Thanks again!","['tea', 'eversince', 'starbucks', 'select', 'store', 'tazo', 'lotus', 'green', 'tea', 'hard', 'quick', 'excellent', 'shipping', 'thanks']",0
678,"SORRY, AS I STATED ON MY OTHER REVIEWS MY GERMAN BREED, G.SHEPH. IS VERY PICKY...AND HE JUST DID NOT CARE FOR THE SMELL OF THESE BEEF ROLLS, HE DID NOT EVEN CARE TO COME CLOSE TO TAKE 2ND SNIFF....SORRY, NO STAR!!! BUT IT TRIGGERED ME TO GIVE IT AS LEAST 1 STAR TO CONTINUE MY REVIEW.","['sorry', 'review', 'german', 'breed', 'picky', 'smell', 'beef', 'roll', 'sniff', 'sorry', 'star', 'star', 'review']",0
681,Love this cheese. I use 2-3 of these containers per year. Refrigerate once opened and it will last till the expiration date.,"['cheese', 'container', 'refrigerate', 'expiration', 'date']",0
698,I couldn't be happier! I was worried the expiration date would be a problem - nope! March of 2012. I was worried the milk would taste funny - nope! It's the best milk I've ever had!! Thanks for offering this at a great price!!,"['happier', 'expiration', 'date', 'problem', 'march', 'milk', 'funny', 'nope', 'best', 'milk', 'thanks', 'price']",0
717,Taken is taken but after you have a lot of different kinds you tend to establish a taste favorite. Basically if the price is good go for it.,"['lot', 'different', 'kind', 'price']",0
719,"I dont know if I believe this tea is helpful for losing weight, but it tastes great and its a wonderful alternative to soda...which is the reason I bought it.","['dont', 'tea', 'helpful', 'weight', 'wonderful', 'alternative', 'reason']",0
739,"I use lots of bay leaves when cooking and find many brands lack the bright pungency that adds a special touch to a dish.  These have a nice bright green color. They flavor dishes quite nicely.  I was surprised to find that these were as good as those of Spice Islands, which I have tended to prefer over all other brands.","['lot', 'bay', 'leaf', 'cooking', 'brand', 'bright', 'pungency', 'special', 'touch', 'dish', 'bright', 'green', 'color', 'dish', 'spice', 'island', 'brand']",0
746,It was bad before we open them. I saw them when we got. I did open. It had some spot green color. I did not know what it was. I was very upset. Do not buy this product.,"['bad', 'spot', 'green', 'color', 'upset']",0
755,I love this green tea. It has a wonderful brown rice flavor that makes it very tasty. I highly recommend it.,"['green', 'tea', 'wonderful', 'brown', 'rice', 'flavor']",0
768,"As always this tea was quite tasty...but it was delivered to a home a block away that is vacant so I had to retrieve it...highly recommend the tea, use it alone but sparingly...or mix it with a black tea to mellow the flavor...","['tea', 'home', 'block', 'vacant', 'tea', 'use', 'black', 'tea', 'flavor']",0
